Address,City,State,Zip_Code,Rent_Per_Month,Year,Days_on_Trulia,Type,Sqft,Phone_Number,Bedroom_min,Bedroom_max,Bathroom_min,Bathroom_max,Assault,Arrest,Theft,Vandalism,Burglary,Crime_Other,Elementary_School_Count,Elementary_School_Avg_Score,Middle_School_Count,Middle_School_Avg_Score,High_School_Count,High_School_Avg_Score,Driving,Transit,Walking,Cycling,Restaurant,Groceries,Nightlife,Cafe,Shopping,Entertainment,Beauty,Active_life,Latitude,Longitude,EPA_Region,Population,Input_area.sq..miles.,Particulate_Matter,Ozone,NATA._Diesel_PM,NATA._Air_Toxics_Cancer_Risk,NATA._Respiratory_Hazard_Index,Traffic_Proximity_and_Volume,Lead_Paint_Indicator,Superfund_Proximity,RMP_Proximity,Hazardous_Waste_Proximity,Wastewater_Discharge_Indicator,Demographic_Index.,Minority_Population.,Low_Income_Population.,Linguistically_Isolated_Population.,Population_with_Less_Than_High_School_Education.,Population_under_Age_5.,Population_over_Age_64.,URL,Short_form_ID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
2995 Cordite Loop,Snellville,GA,30039.0,"$1,345 ",,18.0,Single-Family Home,"1,350",,3.0,3.0,2.0,2.0,65.0,56.0,157.0,,,,1.0,5.0,1.0,6.0,1.0,3.0,98.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,9.0,0.0,9.0,3.0,33.82809,-84.04422,4,10008,3.14,9.81,36.0,1.03,52,2.1,250.0,0.027000000000000003,0.0087,0.081,0.049,0.0013,55,73,38,6,12,7,7,https://www.trulia.com/c/ca/p/ga/snellville/2995-cordite-loop-snellville-ga-30039--1007708511,4045183899.0,13.0,135.0,50725.0,2009.0,131351000000000.0,Block 2009,G5040,U,3817.0,U,S,539906.0,0.0,33.826738,-84.0428392
1222 Mary Dale Drive Southwest,Lilburn,GA,30047.0,"$1,400 ",1969.0,17.0,Single-Family Home,,,3.0,3.0,2.0,2.0,64.0,40.0,179.0,,,,1.0,7.0,1.0,8.0,1.0,8.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,33.850997,-84.111526,4,6801,3.14,9.87,35.9,0.9520000000000001,52,2.1,18.0,0.013999999999999999,0.0092,0.13,0.068,0.0037,29,36,21,2,7,5,14,https://www.trulia.com/c/ca/p/ga/lilburn/1222-mary-dale-dr-sw-lilburn-ga-30047--2091741349,4048347259.0,13.0,135.0,50429.0,2003.0,131351000000000.0,Block 2003,G5040,U,3817.0,U,S,34309.0,0.0,33.8512022,-84.11077309999999
6111 Lynxs Circle Southwest,Covington,GA,30014.0,"$1,245 ",,24.0,Single-Family Home,"1,816",,3.0,3.0,2.0,2.0,112.0,145.0,320.0,,,,1.0,4.0,1.0,5.0,1.0,7.0,99.0,0.0,0.0,0.0,15.0,1.0,2.0,2.0,28.0,0.0,19.0,1.0,33.586551,-83.87078100000001,4,4766,3.14,9.77,36.0,0.8370000000000001,49,1.8,140.0,0.23,0.011000000000000001,1.4,0.023,0.0021,59,65,52,3,24,4,14,https://www.trulia.com/c/ca/p/ga/covington/6111-lynxs-cir-sw-covington-ga-30014--1073974560,4048017121.0,13.0,217.0,100700.0,2015.0,132171000000000.0,Block 2015,G5040,U,3817.0,U,S,8716.0,0.0,33.5864134,-83.87029179999999
4255 Smoke Creek Parkway #A134,Snellville,GA,30039.0,$890 ,,16.0,Multi-Family,"1,232",,3.0,3.0,2.0,2.0,65.0,56.0,157.0,,,,1.0,5.0,1.0,6.0,1.0,3.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,33.776451,-84.054,4,4553,3.14,9.8,35.8,0.8140000000000001,49,1.9,120.0,0.024,0.0086,0.12,0.040999999999999995,0.0065,56,72,40,4,6,6,7,https://www.trulia.com/c/ca/p/ga/snellville/4255-smoke-creek-pkwy-a134-snellville-ga-30039--2180767675,4045624487.0,13.0,135.0,50709.0,2010.0,131351000000000.0,Block 2010,G5040,U,3817.0,U,S,1869074.0,20681.0,33.7809343,-84.05328259999999
227 Cambridge Drive,Loganville,GA,30052.0,"$1,245 ",1997.0,123.0,Single-Family Home,,,3.0,3.0,2.0,2.0,17.0,7.0,30.0,,,,1.0,5.0,1.0,7.0,1.0,6.0,99.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,33.74505,-83.86150699999999,4,1584,3.14,9.73,36.0,0.647,47,1.6,16.0,0.013999999999999999,0.0091,0.094,0.026000000000000002,0.0,21,10,32,0,17,7,11,https://www.trulia.com/c/ca/p/ga/loganville/227-cambridge-dr-loganville-ga-30052--1007855183,4042562625.0,13.0,297.0,110603.0,2029.0,132971000000000.0,Block 2029,G5040,U,3817.0,U,S,995605.0,7894.0,33.7440366,-83.86032990000001
211 Pine Forest Drive,Cumming,GA,30040.0,"$1,350 ",1970.0,14.0,Single-Family Home,"1,110",,3.0,3.0,2.0,2.0,14.0,990.0,136.0,,,,1.0,5.0,1.0,7.0,1.0,8.0,98.0,1.0,0.0,0.0,13.0,1.0,2.0,2.0,34.0,4.0,12.0,7.0,34.204966999999996,-84.15604300000001,4,4783,3.14,9.45,36.4,0.693,46,1.5,190.0,0.07200000000000001,0.0095,2.5,0.038,0.018000000000000002,32,36,27,11,12,9,12,https://www.trulia.com/c/ca/p/ga/cumming/211-pine-forest-dr-cumming-ga-30040--1005230416,4048442163.0,13.0,117.0,130408.0,1016.0,131171000000000.0,Block 1016,G5040,U,3817.0,U,S,786791.0,0.0,34.2098532,-84.1510418
5915 Shadewater Drive,Cumming,GA,30041.0,"$1,457 ",,1.0,Single-Family Home,"1,519",,3.0,3.0,2.0,2.0,16.0,586.0,163.0,,,,1.0,7.0,1.0,7.0,1.0,8.0,98.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,34.239599,-84.053877,4,1303,3.14,9.41,36.2,0.444,40,1.2,0.36,0.048,0.0087,0.15,0.031,5.3e-06,20,8,31,0,8,6,16,https://www.trulia.com/c/ca/p/ga/cumming/5915-shadewater-dr-cumming-ga-30041--1002311702,4047487659.0,13.0,117.0,130505.0,1000.0,131171000000000.0,Block 1000,G5040,U,3817.0,U,S,1977361.0,5317.0,34.241717799999996,-84.0523627
2997 Sentinel Parkway,Lawrenceville,GA,30043.0,"$1,350 ",,29.0,Single-Family Home,,,3.0,3.0,2.0,2.0,76.0,110.0,242.0,,,,1.0,6.0,1.0,7.0,1.0,8.0,98.0,2.0,0.0,0.0,15.0,1.0,0.0,2.0,34.0,4.0,34.0,0.0,34.050794,-84.001315,4,7857,3.14,9.66,36.3,1.28,49,1.9,750.0,0.0009199999999999999,0.0085,1.3,0.051,0.099,41,56,26,6,9,8,6,https://www.trulia.com/c/ca/p/ga/lawrenceville/2997-sentinel-pkwy-lawrenceville-ga-30043--1002194756,4047786839.0,13.0,135.0,50208.0,2001.0,131351000000000.0,Block 2001,G5040,U,3817.0,U,S,2033888.0,3311.0,34.0510703,-84.00529759999999
2195 Laurel Pointe Lane,Lawrenceville,GA,30043.0,"$1,600 ",,5.0,Single-Family Home,"1,613",,3.0,3.0,2.0,2.0,66.0,104.0,219.0,,,,1.0,7.0,0.0,0.0,1.0,8.0,98.0,2.0,0.0,0.0,8.0,0.0,3.0,2.0,24.0,2.0,17.0,6.0,33.965228,-84.074574,4,10390,3.14,9.77,36.3,1.19,53,2.1,590.0,0.017,0.009000000000000001,0.18,0.092,0.0099,68,86,50,13,22,10,4,https://www.trulia.com/c/ca/p/ga/lawrenceville/2195-laurel-pointe-ln-lawrenceville-ga-30043--2029497979,4036022205.0,13.0,135.0,50511.0,3019.0,131351000000000.0,Block 3019,G5040,U,3817.0,U,S,17369.0,0.0,33.9655418,-84.0750018
255 South Greenfield Circle,Covington,GA,30016.0,"$1,200 ",,27.0,Single-Family Home,"1,421",,3.0,3.0,2.0,2.0,,,6.0,,168.0,,1.0,4.0,1.0,5.0,1.0,4.0,99.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,33.587829,-83.92734399999999,4,5280,3.14,9.79,35.8,1.08,51,2.1,93.0,0.05,0.011000000000000001,0.23,0.027000000000000003,0.0019,63,77,50,2,18,9,9,https://www.trulia.com/c/ca/p/ga/covington/255-s-greenfield-cir-covington-ga-30016--1045733927,4047918637.0,13.0,217.0,100502.0,1000.0,132171000000000.0,Block 1000,G5040,U,3817.0,U,S,476383.0,35236.0,33.58846079999999,-83.9233718
4525 Bridle Point Parkway,Snellville,GA,30039.0,"$1,499 ",,11.0,Single-Family Home,"2,128",,3.0,3.0,2.0,2.0,64.0,54.0,156.0,,,,1.0,5.0,1.0,6.0,1.0,3.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.775490000000005,-84.029059,4,7340,3.14,9.8,35.9,0.804,49,1.9,63.0,0.023,0.0086,0.11,0.039,0.0027,53,78,28,2,4,4,6,https://www.trulia.com/c/ca/p/ga/snellville/4525-bridle-point-pkwy-snellville-ga-30039--1004088040,4022239338.0,13.0,135.0,50709.0,1000.0,131351000000000.0,Block 1000,G5040,U,3817.0,U,S,1749825.0,8049.0,33.7758577,-84.023841
1780 Silver Leaf Court Southwest,Marietta,GA,30008.0,"$1,295 ",,13.0,Single-Family Home,"1,300",,3.0,3.0,2.0,2.0,,28.0,128.0,,44.0,,1.0,3.0,1.0,4.0,1.0,4.0,94.0,3.0,0.0,0.0,51.0,2.0,3.0,1.0,52.0,0.0,22.0,9.0,33.862615000000005,-84.60623299999999,4,10497,3.14,9.97,35.0,0.938,52,2.1,230.0,0.015,0.016,0.11,0.033,0.00031,58,74,42,5,14,8,12,https://www.trulia.com/c/ca/p/ga/marietta/1780-silver-leaf-ct-sw-marietta-ga-30008--1028187142,4006468384.0,13.0,67.0,31406.0,2006.0,130670000000000.0,Block 2006,G5040,U,3817.0,U,S,29131.0,0.0,33.8631408,-84.6065058
150 Saddle Bridge Drive,Alpharetta,GA,30022.0,"$1,850 ",,54.0,Single-Family Home,"2,316",,3.0,3.0,2.0,2.0,96.0,88.0,373.0,,,,1.0,8.0,1.0,8.0,1.0,9.0,98.0,1.0,0.0,0.0,40.0,2.0,2.0,3.0,36.0,2.0,38.0,25.0,34.049845,-84.21771,4,14288,3.14,9.8,36.3,0.992,50,1.9,220.0,0.038,0.01,0.3,0.11,5.2000000000000004e-05,34,45,23,7,6,6,8,https://www.trulia.com/c/ca/p/ga/alpharetta/150-saddle-bridge-dr-alpharetta-ga-30022--1049171440,4015901532.0,13.0,121.0,11613.0,1000.0,131210000000000.0,Block 1000,G5040,U,3817.0,U,S,561020.0,0.0,34.0461333,-84.2185099
2061 Raymonds Drive,Loganville,GA,30052.0,"$1,195 ",,38.0,Single-Family Home,"1,548",,3.0,3.0,2.0,2.0,18.0,7.0,33.0,,,,1.0,8.0,1.0,7.0,1.0,6.0,99.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,33.795527,-83.84509399999999,4,1943,3.14,9.71,36.1,0.669,47,1.7,38.0,0.065,0.0088,0.085,0.027000000000000003,0.0,29,17,41,8,13,6,12,https://www.trulia.com/c/ca/p/ga/loganville/2061-raymonds-dr-loganville-ga-30052--1071770308,4032929701.0,13.0,297.0,110508.0,3005.0,132971000000000.0,Block 3005,G5040,U,3817.0,U,S,1113365.0,0.0,33.7940689,-83.85055030000001
8520 Holcomb Bridge Road #3,Alpharetta,GA,30022.0,"$1,457 ",,46.0,Multi-Family,"1,254",,3.0,3.0,2.0,2.0,96.0,88.0,373.0,,,,1.0,7.0,1.0,5.0,1.0,7.0,98.0,1.0,0.0,0.0,19.0,1.0,6.0,4.0,32.0,5.0,20.0,21.0,33.987318,-84.2722,4,9603,3.14,9.93,36.1,0.977,50,2.0,240.0,0.0,0.011000000000000001,0.2,0.12,0.00064,20,26,13,5,3,6,13,https://www.trulia.com/c/ca/p/ga/alpharetta/8520-holcomb-bridge-rd-3-alpharetta-ga-30022--2352264092,4047063060.0,13.0,121.0,11410.0,1003.0,131210000000000.0,Block 1003,G5040,U,3817.0,U,S,98149.0,0.0,33.986729499999996,-84.27372640000002
811 South McDonough Street,Decatur,GA,30030.0,"$2,550 ",,4.0,Single-Family Home,"1,424",,3.0,3.0,2.0,2.0,39.0,10.0,93.0,,,,2.0,8.0,1.0,7.0,1.0,9.0,87.0,6.0,0.0,2.0,51.0,4.0,19.0,6.0,34.0,6.0,15.0,27.0,33.759108000000005,-84.296425,4,14504,3.14,10.0,34.8,1.28,56,2.6,19.0,0.59,0.011000000000000001,0.32,0.09,0.0,34,41,27,2,8,11,9,https://www.trulia.com/c/ca/p/ga/decatur/811-s-mcdonough-st-decatur-ga-30030--2091735554,4016229235.0,13.0,89.0,22700.0,3020.0,130890000000000.0,Block 3020,G5040,U,3817.0,U,S,163261.0,0.0,33.7576603,-84.2981199
3542 Avensong Village Circle,Alpharetta,GA,30004.0,"$1,500 ",1996.0,25.0,Single-Family Home,928,,3.0,3.0,2.0,2.0,8.0,115.0,78.0,,,,1.0,8.0,1.0,8.0,1.0,9.0,98.0,1.0,0.0,0.0,40.0,4.0,3.0,4.0,38.0,2.0,47.0,18.0,34.103513,-84.260814,4,13377,3.14,9.71,36.4,0.981,48,1.8,310.0,0.024,0.011000000000000001,0.26,0.059000000000000004,7.900000000000001e-05,35,50,20,4,4,10,7,https://www.trulia.com/c/ca/p/ga/alpharetta/3542-avensong-village-cir-alpharetta-ga-30004--1045778608,4016359229.0,13.0,121.0,11614.0,1004.0,131210000000000.0,Block 1004,G5040,U,3817.0,U,S,232083.0,6772.0,34.1036723,-84.2590152
6550POL East Crk,Lithonia,GA,30058.0,"$1,200 ",2001.0,86.0,Single-Family Home,"2,042",,3.0,3.0,2.0,2.0,235.0,15.0,485.0,,,,1.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,33.710078,-84.112474,4,5985,3.14,9.84,35.4,1.18,52,2.3,1600.0,0.12,0.009000000000000001,1.1,0.049,0.0004,82,95,69,1,11,11,8,https://www.trulia.com/c/ca/p/ga/lithonia/6550pol-east-crk-lithonia-ga-30058--2349087141,4044775688.0,13.0,89.0,23303.0,4028.0,130890000000000.0,Block 4028,G5040,U,3817.0,U,S,42832.0,0.0,33.7106186,-84.1131515
5877 Bobbin Lane,Lithonia,GA,30058.0,$899 ,,67.0,Single-Family Home,"1,176",,3.0,3.0,2.0,2.0,235.0,15.0,485.0,,,,1.0,2.0,1.0,2.0,1.0,3.0,92.0,7.0,0.0,0.0,19.0,1.0,1.0,1.0,4.0,2.0,8.0,3.0,33.73198,-84.14864399999999,4,12849,3.14,9.87,35.3,1.07,53,2.3,24.0,0.031,0.0092,0.78,0.055,0.0005200000000000001,70,97,42,2,8,7,7,https://www.trulia.com/c/ca/p/ga/lithonia/5877-bobbin-ln-lithonia-ga-30058--1002451064,4043764002.0,13.0,89.0,23314.0,1000.0,130890000000000.0,Block 1000,G5040,U,3817.0,U,S,1412345.0,50942.0,33.740004799999994,-84.14720770000001
2434 Hillside Avenue,Decatur,GA,30032.0,"$1,150 ",1952.0,8.0,Single-Family Home,,,3.0,3.0,2.0,2.0,337.0,62.0,298.0,,,,1.0,2.0,1.0,3.0,1.0,3.0,84.0,15.0,0.0,0.0,24.0,1.0,1.0,2.0,23.0,1.0,27.0,5.0,33.73602,-84.290461,4,10196,3.14,9.97,34.7,1.26,54,2.7,82.0,0.5,0.01,0.21,0.12,0.0,64,80,49,1,20,5,15,https://www.trulia.com/c/ca/p/ga/decatur/2434-hillside-ave-decatur-ga-30032--1002165569,4048671839.0,13.0,89.0,23601.0,2022.0,130890000000000.0,Block 2022,G5040,U,3817.0,U,S,34409.0,0.0,33.7364609,-84.2900238
4255 Smoke Creek Parkway #C021,Snellville,GA,30039.0,"$1,039 ",,26.0,Multi-Family,"1,216",,3.0,3.0,2.0,2.0,64.0,54.0,156.0,,,,1.0,5.0,1.0,6.0,1.0,3.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,33.776451,-84.054,4,4553,3.14,9.8,35.8,0.8140000000000001,49,1.9,120.0,0.024,0.0086,0.12,0.040999999999999995,0.0065,56,72,40,4,6,6,7,https://www.trulia.com/c/ca/p/ga/snellville/4255-smoke-creek-pkwy-c021-snellville-ga-30039--2198124564,4048013796.0,13.0,135.0,50709.0,2010.0,131351000000000.0,Block 2010,G5040,U,3817.0,U,S,1869074.0,20681.0,33.7809343,-84.05328259999999
4255 Smoke Creek Parkway #A014,Snellville,GA,30039.0,"$1,059 ",,2.0,Multi-Family,"1,680",,3.0,3.0,2.0,2.0,64.0,54.0,156.0,,,,1.0,5.0,1.0,6.0,1.0,3.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,33.776451,-84.054,4,4553,3.14,9.8,35.8,0.8140000000000001,49,1.9,120.0,0.024,0.0086,0.12,0.040999999999999995,0.0065,56,72,40,4,6,6,7,https://www.trulia.com/c/ca/p/ga/snellville/4255-smoke-creek-pkwy-a014-snellville-ga-30039--2184532203,4048999770.0,13.0,135.0,50709.0,2010.0,131351000000000.0,Block 2010,G5040,U,3817.0,U,S,1869074.0,20681.0,33.7809343,-84.05328259999999
1057 Wildwood Lane,Lawrenceville,GA,30046.0,"$1,300 ",,87.0,Single-Family Home,"1,391",,3.0,3.0,2.0,2.0,98.0,81.0,348.0,,,,1.0,5.0,1.0,5.0,1.0,5.0,97.0,2.0,0.0,0.0,27.0,4.0,3.0,2.0,36.0,0.0,25.0,15.0,33.931756,-84.008564,4,9300,3.14,9.74,36.3,1.07,52,2.0,210.0,0.025,0.0085,0.19,0.057999999999999996,0.0051,48,60,37,8,13,5,14,https://www.trulia.com/c/ca/p/ga/lawrenceville/1057-wildwood-ln-lawrenceville-ga-30046--1070488245,4042144498.0,13.0,135.0,50521.0,3000.0,131351000000000.0,Block 3000,G5040,U,3817.0,U,S,1133164.0,0.0,33.9340648,-84.0070537
1175 Milstead Avenue NE,Conyers,GA,30012.0,"$1,250 ",1960.0,18.0,Single-Family Home,"1,406",,3.0,3.0,2.0,2.0,2.0,1.0,6.0,,,,1.0,4.0,1.0,4.0,1.0,5.0,97.0,2.0,0.0,0.0,26.0,1.0,5.0,1.0,29.0,0.0,29.0,3.0,33.674673999999996,-84.01459799999999,4,5844,3.14,9.8,35.7,1.02,51,2.1,360.0,0.08199999999999999,0.0095,0.55,0.035,0.0038,67,70,63,6,22,9,14,https://www.trulia.com/c/ca/p/ga/conyers/1175-milstead-ave-ne-conyers-ga-30012--1070734032,4048312549.0,13.0,247.0,60308.0,2025.0,132471000000000.0,Block 2025,G5040,U,3817.0,U,S,39421.0,0.0,33.6744218,-84.0127559
3470 Orchard Circle,Decatur,GA,30032.0,"$1,475 ",1960.0,8.0,Single-Family Home,"1,348",,3.0,3.0,2.0,2.0,337.0,62.0,298.0,,,,0.0,0.0,1.0,3.0,1.0,2.0,84.0,15.0,0.0,0.0,25.0,3.0,3.0,1.0,16.0,0.0,6.0,2.0,33.754279,-84.247803,4,12669,3.14,9.97,35.0,1.33,55,2.7,540.0,0.32,0.01,0.12,0.079,0.0,75,89,60,2,17,9,7,https://www.trulia.com/c/ca/p/ga/decatur/3470-orchard-cir-decatur-ga-30032--1044511156,4034210880.0,13.0,89.0,23107.0,1019.0,130890000000000.0,Block 1019,G5040,U,3817.0,U,S,35276.0,0.0,33.75479970000001,-84.24879090000002
3896 Pine Village Place,Loganville,GA,30052.0,"$1,660 ",,16.0,Single-Family Home,"1,982",,3.0,3.0,2.0,2.0,18.0,7.0,33.0,,,,1.0,8.0,1.0,9.0,1.0,8.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.870662,-83.882199,4,3686,3.14,9.7,36.1,0.8540000000000001,49,1.8,120.0,0.057999999999999996,0.0081,0.075,0.033,0.0,31,28,33,0,10,6,10,https://www.trulia.com/c/ca/p/ga/loganville/3896-pine-village-pl-loganville-ga-30052--1013749294,4048415331.0,13.0,135.0,50726.0,2022.0,131351000000000.0,Block 2022,G5040,U,3817.0,U,S,40659.0,0.0,33.8716815,-83.88335579999999
611 Paden Mill Trail,Lawrenceville,GA,30044.0,"$1,435 ",,15.0,Single-Family Home,"1,930",,3.0,3.0,2.0,2.0,70.0,29.0,126.0,,,,0.0,0.0,1.0,6.0,0.0,0.0,97.0,2.0,0.0,0.0,19.0,3.0,1.0,0.0,12.0,1.0,17.0,3.0,33.935029,-84.068427,4,9074,3.14,9.79,36.2,1.09,52,2.1,71.0,0.024,0.0089,0.15,0.084,0.038,58,75,40,9,20,4,8,https://www.trulia.com/c/ca/p/ga/lawrenceville/611-paden-mill-trl-lawrenceville-ga-30044--1073973198,4047236528.0,13.0,135.0,50534.0,2007.0,131351000000000.0,Block 2007,G5040,U,3817.0,U,S,254901.0,0.0,33.933475,-84.068207
2758 Porter Drive,Lawrenceville,GA,30044.0,"$1,275 ",,9.0,Multi-Family,"1,523",,3.0,3.0,2.0,2.0,70.0,29.0,126.0,,,,1.0,6.0,1.0,5.0,1.0,4.0,97.0,2.0,0.0,0.0,22.0,4.0,3.0,0.0,13.0,2.0,13.0,5.0,33.940886,-84.088837,4,17311,3.14,9.81,36.2,1.2,53,2.1,42.0,0.011000000000000001,0.0091,0.21,0.1,0.0041,69,86,52,11,22,9,6,https://www.trulia.com/c/ca/p/ga/lawrenceville/2758-porter-dr-lawrenceville-ga-30044--1072367480,4048666506.0,13.0,135.0,50539.0,1000.0,131351000000000.0,Block 1000,G5040,U,3817.0,U,S,860495.0,0.0,33.944444299999994,-84.0861068
2562 Freemans Walk Path,Dacula,GA,30019.0,"$1,450 ",1999.0,7.0,Single-Family Home,"2,000",,3.0,3.0,2.0,2.0,22.0,10.0,55.0,,,,1.0,7.0,1.0,8.0,1.0,7.0,98.0,1.0,0.0,0.0,28.0,2.0,0.0,4.0,26.0,3.0,20.0,15.0,33.997846,-83.900423,4,4421,3.14,9.64,36.2,0.8370000000000001,47,1.7,7.7,0.022000000000000002,0.0079,0.28,0.036000000000000004,0.0,29,36,21,1,7,5,11,https://www.trulia.com/c/ca/p/ga/dacula/2562-freemans-walk-path-dacula-ga-30019--1072242747,3224813158.0,13.0,135.0,50607.0,1044.0,131351000000000.0,Block 1044,G5040,U,3817.0,U,S,498753.0,0.0,33.995186,-83.8976882
22 Covington Road,Avondale Estates,GA,30002.0,"$1,790 ",,6.0,Single-Family Home,"1,351",,3.0,3.0,2.0,2.0,41.0,4.0,33.0,,,,1.0,2.0,1.0,6.0,1.0,6.0,84.0,16.0,0.0,0.0,20.0,1.0,4.0,5.0,36.0,12.0,10.0,14.0,33.775206,-84.263408,4,9877,3.14,10.0,35.0,1.33,56,2.7,780.0,0.31,0.01,0.15,0.077,0.0,49,58,41,1,8,9,9,https://www.trulia.com/c/ca/p/ga/avondale-estates/22-covington-rd-avondale-estates-ga-30002--1002122856,4040272067.0,13.0,89.0,23113.0,2021.0,130890000000000.0,Block 2021,G5040,U,3817.0,U,S,21628.0,0.0,33.775837599999996,-84.2641502
16102 Waldrop Cove,Decatur,GA,30034.0,$800 ,,23.0,Single-Family Home,"1,296",,3.0,3.0,2.0,2.0,326.0,29.0,400.0,,,,1.0,2.0,1.0,3.0,1.0,5.0,90.0,10.0,0.0,0.0,10.0,0.0,0.0,1.0,6.0,0.0,7.0,0.0,33.683791,-84.265151,4,8345,3.14,9.87,34.6,1.19,53,2.8,1700.0,0.034,0.01,0.29,0.17,1.9,74,96,52,0,7,9,5,https://www.trulia.com/c/ca/p/ga/decatur/16102-waldrop-cv-decatur-ga-30034--1003183341,4048152174.0,13.0,89.0,23421.0,3001.0,130890000000000.0,Block 3001,G5040,U,3817.0,U,S,852247.0,0.0,33.6820912,-84.2632921
1280 Waterwood Drive,Loganville,GA,30052.0,"$1,475 ",1997.0,11.0,Single-Family Home,"1,503",,3.0,3.0,2.0,2.0,18.0,7.0,33.0,,,,1.0,8.0,1.0,9.0,1.0,8.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.887935,-83.881011,4,2881,3.14,9.7,36.2,0.7879999999999999,48,1.8,3.4,0.0024,0.008,0.09300000000000001,0.035,0.0,30,34,26,8,7,5,7,https://www.trulia.com/c/ca/p/ga/loganville/1280-waterwood-dr-loganville-ga-30052--2029551164,4048392629.0,13.0,135.0,50726.0,2003.0,131351000000000.0,Block 2003,G5040,U,3817.0,U,S,1365533.0,12642.0,33.8868126,-83.8881569
17 Brookview Drive,Lawrenceville,GA,30043.0,"$1,200 ",,17.0,Single-Family Home,"1,152",,3.0,3.0,2.0,2.0,76.0,110.0,242.0,,,,1.0,7.0,0.0,0.0,1.0,8.0,98.0,2.0,0.0,0.0,52.0,0.0,5.0,4.0,133.0,5.0,62.0,22.0,33.974948,-84.08261999999999,4,7710,3.14,9.77,36.3,1.21,53,2.1,760.0,0.025,0.0091,0.22,0.1,0.0082,63,80,45,13,20,8,6,https://www.trulia.com/c/ca/p/ga/lawrenceville/17-brookview-dr-lawrenceville-ga-30043--2029494231,4048364807.0,13.0,135.0,50511.0,3013.0,131351000000000.0,Block 3013,G5040,U,3817.0,U,S,4216.0,0.0,33.9748875,-84.08222679999999
253 Bailey Avenue,Lawrenceville,GA,30046.0,"$1,300 ",2014.0,37.0,Single-Family Home,,,3.0,3.0,2.0,2.0,98.0,81.0,348.0,,,,1.0,5.0,1.0,5.0,1.0,5.0,97.0,2.0,0.0,0.0,39.0,6.0,3.0,5.0,75.0,4.0,36.0,11.0,33.946989,-83.981895,4,8112,3.14,9.71,36.2,0.995,50,1.9,210.0,0.053,0.0083,0.45,0.051,0.00025,71,69,72,7,35,9,13,https://www.trulia.com/c/ca/p/ga/lawrenceville/253-bailey-ave-lawrenceville-ga-30046--1139478289,4047517882.0,13.0,135.0,50522.0,2002.0,131351000000000.0,Block 2002,G5040,U,3817.0,U,S,1206998.0,7049.0,33.941497999999996,-83.98044509999998
1274 Luther Way,Lawrenceville,GA,30043.0,"$1,350 ",,25.0,Multi-Family,"1,596",,3.0,3.0,2.0,2.0,66.0,104.0,219.0,,,,1.0,7.0,0.0,0.0,1.0,8.0,98.0,2.0,0.0,0.0,34.0,3.0,3.0,2.0,35.0,1.0,25.0,5.0,33.967877,-84.04458000000001,4,10649,3.14,9.74,36.3,1.17,52,2.1,340.0,0.013000000000000001,0.0088,0.32,0.073,0.078,54,66,42,7,10,5,6,https://www.trulia.com/c/ca/p/ga/lawrenceville/1274-luther-way-lawrenceville-ga-30043--2029487417,4048044040.0,13.0,135.0,50511.0,2002.0,131351000000000.0,Block 2002,G5040,U,3817.0,U,S,54531.0,0.0,33.9685328,-84.04476059999999
1381 David Circle,Decatur,GA,30032.0,"$1,445 ",,15.0,Single-Family Home,"1,220",,3.0,3.0,2.0,2.0,337.0,62.0,298.0,,,,0.0,0.0,1.0,3.0,1.0,2.0,84.0,15.0,0.0,0.0,41.0,6.0,4.0,1.0,32.0,2.0,15.0,2.0,33.753025,-84.251263,4,12030,3.14,9.97,34.9,1.27,55,2.7,440.0,0.37,0.01,0.13,0.08199999999999999,0.0,71,87,55,2,17,8,8,https://www.trulia.com/c/ca/p/ga/decatur/1381-david-cir-decatur-ga-30032--2029371355,4046337497.0,13.0,89.0,23107.0,1018.0,130890000000000.0,Block 1018,G5040,U,3817.0,U,S,38804.0,0.0,33.752181,-84.25193730000001
